query,optimizer,loop,join_order,prep_time,exec_time,total_time
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.895,170.732,173.643
5c.sql,DuckDB,NULL,4-3-2-1-0,0.692,33263.6,33264.3
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.797,29152.1,29155.9
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.748,639.099,641.869
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.609,31939.2,31941.9
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.572,32664.2,32666.8
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.143,32637.3,32640.4
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.984,4852.47,4855.47
4b.sql,DuckDB,NULL,4-3-2-1-0,0.699,120.853,121.571
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.054,256.969,261.039
3a.sql,DuckDB,NULL,3-2-1-0,0.507,32228.9,32229.4
1b.sql,DuckDB,NULL,4-3-2-1-0,0.624,429.468,430.108
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.988,36664.2,36667.2
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.217,28187.8,28191
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.14,31731.7,31734.9
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.163,794.849,798.03
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.337,32702.4,32705.7
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.798,2076.21,2079.03
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,4.002,31951.7,31955.7
6c.sql,DuckDB,NULL,4-2-1-3-0,0.606,281.258,281.878
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.776,32395.8,32399.6
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.834,377.254,378.104
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.555,296.627,299.199
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,2.997,5595.74,5598.76
4c.sql,DuckDB,NULL,4-3-2-1-0,0.61,590.05,590.676
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.139,871.958,875.113
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.777,1587.88,1590.68
5b.sql,DuckDB,NULL,4-3-2-1-0,0.825,31640.9,31641.8
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.273,783.246,786.535
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.96,879.607,882.583
6a.sql,DuckDB,NULL,4-2-1-3-0,0.722,327.19,327.928
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.173,32518.4,32521.6
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.171,28058.3,28061.5
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.246,32593.7,32596.9
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.167,522.958,526.14
2d.sql,DuckDB,NULL,4-3-2-1-0,0.487,1235.66,1236.16
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.863,28156.9,28159.8
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.966,33179.9,33182.9
33c.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,5.338,313.56,318.917
2c.sql,DuckDB,NULL,4-3-2-1-0,0.689,1284.27,1284.97
21a.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,4.185,32405.6,32409.8
17a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.759,1552.85,1555.63
13c.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.858,228.391,231.267
31b.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.508,32590.7,32594.2
20c.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.573,1451.24,1454.83
7b.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.451,431.246,434.716
21c.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.203,32191.9,32195.1
7c.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.488,18693.9,18697.4
25b.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.846,32271.3,32274.1
9d.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.936,1367.46,1370.41
28c.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,4.067,32474.5,32478.6
14a.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.703,32215.3,32218
25a.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.731,34526.9,34529.6
12c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,4.752,32994.5,32999.3
16d.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.097,4730.57,4733.68
20a.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.709,999.438,1003.16
6e.sql,DuckDB,NULL,4-2-1-3-0,0.609,409.045,409.672
3c.sql,DuckDB,NULL,3-2-1-0,0.454,33222.1,33222.6
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.6,4562.3,4564.92
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.801,120.05,122.867
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.165,31645.7,31648.9
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.085,32238.5,32241.6
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,2.998,32713.1,32716.1
1a.sql,DuckDB,NULL,4-3-2-1-0,0.715,327.912,328.644
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.462,31606.9,31610.4
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.991,32655.7,32659.7
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.28,31986.1,31989.4
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.261,827.716,830.994
